,,0
siisa_cantMoras,siisa_nroDoc,0.05258354952115866
siisa_monto5s,siisa_nroDoc,0.05247142004608912
siisa_consultasSeisMeses,siisa_maxBCRA12m,0.05237899562318032
siisa_cant4s,siisa_consultasTresMeses,0.052136263274038995
siisa_cantMoras,siisa_consultasMes,0.05209264020548825
siisa_sesCat,veraz_cantJuicios12,0.05203560342357863
siisa_maxBCRA12m,veraz_observaciones24m,0.05175287565856408
siisa_consultasDia,siisa_nroDoc,0.05134589376073025
siisa_relDepCuit,veraz_peorStatus12,0.05134322652373265
siisa_consultasAno,siisa_maxBCRA12m,0.051188735514183334
siisa_relDepTel,siisa_sesModelo,0.05063312254865156
siisa_cant1s,siisa_cant2s,0.049780403696004075
siisa_cantMoras,veraz_peorStatus12,0.04959821849209412
siisa_sesCat,veraz_observaciones24m,0.049366080565232215
siisa_consultasSemana,siisa_relDepCuit,0.04925980323050688
siisa_monto5s,siisa_relDepMeses,0.049247977203215845
siisa_monto4s,veraz_cantMoraAbierta24,0.0491202243207749
siisa_maxBCRA,siisa_relDepTel,0.048876280295790324
siisa_consultasMes,veraz_peorStatusActual,0.048811225282553654
siisa_consultasDia,siisa_monto2s,0.048699808284028555
siisa_sesModelo,veraz_peorStatusActual,0.0486808439519255
siisa_cant5s,siisa_relDepCuit,0.04816382142262833
siisa_maxBCRA12m,siisa_relDepCuit,0.04789627330245255
siisa_maxBCRA24m,veraz_cantJuicios12,0.047823713195979826
siisa_cant2s,siisa_nroDoc,0.04758708755617404
siisa_cant1s,siisa_monto2s,0.047100081503862294
siisa_cant2s,veraz_observaciones24m,0.04692195652694438
siisa_consultasTresMeses,siisa_nroDoc,0.04680238608873427
siisa_consultasTresMeses,siisa_monto4s,0.046130778123457
siisa_cantMorasBCRA,siisa_relDepCuit,0.04591967398191092
siisa_cant1s,veraz_cantConcursos60,0.04563007722644488
siisa_cant2s,siisa_consultasAno,0.04550797899633618
siisa_consultasDia,siisa_monto4s,0.045003449079338786
siisa_cant4s,siisa_relDepCuit,0.04480236569238762
siisa_consultasSeisMeses,siisa_monto2s,0.04461417641322143
siisa_relDepCuit,siisa_relDepTel,0.044600232258917634
siisa_monto4s,siisa_relDepTel,0.04436170768150685
siisa_consultasAno,siisa_monto3s,0.044276215615976854
siisa_consultasDosAno,siisa_monto2s,0.04396989500158705
siisa_consultasDosAno,siisa_nroDoc,0.04366886759437803
siisa_cantMorasBCRA,siisa_monto1s,0.043554620762708884
siisa_consultasDia,siisa_montoMorasBCRA,0.043500728816830474
siisa_consultasMes,siisa_monto2s,0.04336144893413074
