,,0
nosis_24mBCRAmaxSit,nosis_rechazadosCant6,0.13434186508022972
nosis_24mBCRAmaxSit,nosis_referenciasComerciales,0.049024740816922326
nosis_24mBCRAmaxSit,nosis_referenciasTarjetas,0.13797421639680946
nosis_24mBCRAmaxSit,nosis_relDepAnt,0.11471198621302577
nosis_24mBCRAmaxSit,nosis_relDepCuit,0.2958557344038576
nosis_24mBCRAmaxSit,nosis_score,0.15011450060436574
nosis_24mBCRAmaxSit,nosis_seguimientosTmp,0.21081932748939639
nosis_24mBCRAmaxSit,nosis_sinFondoCant12,0.1579234644929404
nosis_24mBCRAmaxSit,nosis_sinFondoCant24,0.0971107775344248
nosis_24mBCRAmaxSit,nosis_sinFondoCant6,0.13434186508022972
nosis_24mBCRAmaxSit,nosisMesesAntiguedad,0.19879703141935545
nosis_24mBCRAmaxSit,siisa_cant1s,0.0847441659676769
nosis_24mBCRAmaxSit,siisa_cant2s,0.005372777164714086
nosis_24mBCRAmaxSit,siisa_cant3s,0.14280996512338226
nosis_24mBCRAmaxSit,siisa_cant4s,0.0849261873902399
nosis_24mBCRAmaxSit,siisa_cant5s,0.09458355541424372
nosis_24mBCRAmaxSit,siisa_cant6s,0.4534070038777185
nosis_24mBCRAmaxSit,siisa_cantMoras,0.33668807273941753
nosis_24mBCRAmaxSit,siisa_cantMorasBCRA,0.07834912750717231
nosis_24mBCRAmaxSit,siisa_cuil,0.08377756234250681
nosis_24mBCRAmaxSit,siisa_cuitsCheques,0.07518954625562015
nosis_24mBCRAmaxSit,siisa_maxBCRA,0.03459685190675815
nosis_24mBCRAmaxSit,siisa_maxBCRA12m,0.3538872016981703
nosis_24mBCRAmaxSit,siisa_maxBCRA24m,0.4953936233894985
nosis_24mBCRAmaxSit,siisa_maxBCRA6m,0.17486084969361243
nosis_24mBCRAmaxSit,siisa_monto1s,0.01848591600311558
nosis_24mBCRAmaxSit,siisa_monto2s,0.009809347145387391
nosis_24mBCRAmaxSit,siisa_monto3s,0.17796322743287168
nosis_24mBCRAmaxSit,siisa_monto4s,0.06449987440902401
nosis_24mBCRAmaxSit,siisa_monto5s,0.1372430647058831
